,0
2736,135142.8928826799
2737,117312.4565697703
2738,139541.43762476588
2739,160744.82702819133
2740,137706.48276602494
2741,141362.52673520832
2742,150685.22206192787
2743,150775.12818629885
2744,158853.15609208465
2745,146731.5692846983
2746,130930.31295401079
2747,142814.71314550866
2748,124499.7844602663
2749,127952.06005879436
2750,126070.92390811162
2751,131498.16332978173
2752,191132.78859514857
2753,145253.92348062992
2754,223995.4279112135
2755,139571.95092894736
2756,96238.72427687801
2757,78154.34920695964
2758,104232.7791396539
2759,155458.4241606677
2760,126549.29681092317
2761,139877.11716520815
2762,140472.20907285355
2763,188685.92337104783
2764,149798.08347938556
2765,269623.9403414307
2766,89888.0576961291
2767,86531.60991469192
2768,125069.45472219476
2769,129744.83820495849
2770,147409.36102823456
2771,110601.38101250083
2772,107470.20155381177
2773,157421.58680637975
2774,131936.9194364365
2775,116299.47888730114
2776,140770.86106577655
2777,147390.00963505937
2778,120337.17773278496
2779,120222.84999874204
2780,95999.6191598962
2781,95083.99997784251
2782,98070.95470318242
2783,96390.36594216712
2784,120975.3957300936
2785,131874.1669201752
2786,75697.44017824317
2787,126640.14549819712
2788,79260.9527765136
2789,169111.9626457275
2790,94145.67149914418
2791,114541.9836852458
2792,62091.0246397985
2793,102232.73469176376
2794,92416.6824967739
2795,115845.16192652493
2796,94594.22416422042
2797,195368.5322700945
2798,109126.41944561919
2799,121011.85743810721
2800,75576.70366564053
2801,102007.73661922415
2802,125050.47548878832
2803,169790.09500553057
2804,124561.23888846202
2805,95686.34268685243
2806,91578.18036398328
2807,160073.30743704282
2808,143202.3565259353
2809,131862.79774741884
2810,127256.82021088383
2811,150272.444076214
2812,165633.92986138182
2813,163196.12170161295
2814,162777.34754940367
2815,99244.85209667769
2816,230372.5406446821
2817,154155.89464129202
2818,134579.97590331364
2819,175263.36729434322
2820,132949.80236695512
2821,109030.63273256422
2822,187731.9330024905
2823,345134.63827240164
2824,161214.29837899632
2825,141135.51932275045
2826,128916.15197839862
2827,138002.28591291414
2828,217854.18528958826
2829,213362.88659106186
2830,238288.34651956655
2831,178347.16073489335
2832,243382.2074003388
2833,281149.5892824174
2834,214147.59646490222
2835,212203.97067934758
2836,192584.5545483955
2837,169691.70006402547
2838,146610.79660149934
2839,172377.18635281426
2840,200069.09693399805
2841,198495.36771555204
2842,225707.24891758582
2843,147771.50561744388
2844,168940.34122054078
2845,126008.12544318443
2846,205727.02602420663
2847,199232.85861755803
2848,213625.28066815098
2849,199220.66287900633
2850,279663.72532171576
2851,211328.9069147888
2852,229571.31545140294
2853,232233.53428089962
2854,141441.70255712688
2855,202198.31491107141
2856,203539.93420852046
2857,191464.788063182
2858,208248.07383244965
2859,117877.11929190357
2860,122284.1475667574
2861,125886.5367225898
2862,196518.4005530444
2863,132253.70316367561
2864,232870.0140947637
2865,140741.38494239768
2866,150141.2289816915
2867,104365.44826720016
2868,114046.47456902117
2869,102780.12432800143
2870,121257.5915059733
2871,89910.26552515823
2872,59411.86575386684
2873,101856.30217422127
2874,141910.48239919648
2875,120284.80635160395
2876,171013.94119081594
2877,140331.62997588335
2878,166703.36402230372
2879,138617.52991011308
2880,109459.66503020248
2881,145495.11433611182
2882,167423.82752992262
2883,194842.62386832543
2884,201903.88960619605
2885,178134.3640601184
2886,229158.22257861984
2887,94432.9834333902
2888,137182.47661884432
2889,67406.53818155889
2890,86083.95736034238
2891,136204.3638045088
2892,47553.064862548184
2893,72951.48376945655
2894,59714.479045988206
2895,304409.84614958725
2896,269260.9827439122
2897,204635.88030718916
2898,155165.59780213563
2899,207555.54969935524
2900,160305.6663733667
2901,201026.7991588395
2902,185697.52622783012
2903,322104.5703332204
2904,336396.4948586678
2905,80424.06609247177
2906,197591.84010424494
2907,112172.86352167277
2908,129484.08305567053
2909,154916.37402569773
2910,83180.92599718932
2911,87076.41448171766
2912,148078.96029383838
2913,86533.47196453343
2914,81829.16087041686
2915,87445.72862396397
2916,88112.4887456689
2917,169032.77063630908
2918,118378.72231808279
2919,234475.09176885834
