,0
2736,141582.34652267574
2737,121123.43774051248
2738,135645.43111746747
2739,152958.49332383645
2740,135463.24260768874
2741,139277.3152013809
2742,154190.03662167455
2743,164087.38765735814
2744,166025.05257466182
2745,145634.75274242472
2746,133191.09881796126
2747,146777.657112128
2748,125041.20263484525
2749,134660.87141642364
2750,127312.97923543079
2751,139459.82656608056
2752,159964.92097620206
2753,154663.77991748528
2754,223187.55227967846
2755,142229.00431908382
2756,96991.14956935588
2757,69317.87911232203
2758,112507.28313327159
2759,160860.22096139897
2760,132210.6683688123
2761,143294.58691689555
2762,134839.10099721496
2763,181212.3508049429
2764,146606.15638558805
2765,260902.4691829698
2766,89529.293278724
2767,89413.9147333898
2768,124361.77998145737
2769,129413.3590717918
2770,136963.01951484496
2771,103904.59580107017
2772,107945.01809845526
2773,183561.8889503267
2774,140770.40267921248
2775,115114.86829149137
2776,141070.86710786773
2777,153569.31407854907
2778,115298.24622341474
2779,122620.29190878317
2780,92562.03458901943
2781,94597.81810626652
2782,103620.64129095017
2783,114457.3857347155
2784,127409.62419999778
2785,138857.3275852362
2786,73580.29113336703
2787,126425.33491273696
2788,80218.91992163296
2789,169640.1892289255
2790,102806.62195143258
2791,101455.13093717836
2792,61673.6369050411
2793,99051.55188985539
2794,93259.22355941334
2795,119520.82124723667
2796,99103.89612548289
2797,193002.02710587706
2798,110130.61518699897
2799,112952.28592410975
2800,72265.5970205522
2801,89166.81418419252
2802,119037.69328463585
2803,158727.75271277886
2804,125358.09407188109
2805,89515.09386749755
2806,81928.30021722772
2807,207813.08695832442
2808,149958.70094234106
2809,125978.56064343054
2810,127430.79285208868
2811,160598.39056998983
2812,172782.22235535114
2813,161876.69203394663
2814,165769.25173163248
2815,90868.90957716576
2816,225381.56125305177
2817,169415.61744593305
2818,131093.27370253703
2819,189926.17455785157
2820,138420.71414062884
2821,105099.57949715367
2822,177424.51206892708
2823,334279.4403552223
2824,178135.26858609606
2825,145216.24322280157
2826,134594.52656654682
2827,135500.08677712112
2828,208446.05993711567
2829,225103.47665590735
2830,241677.13660125702
2831,172976.05379673073
2832,246733.14703002473
2833,281419.8001264565
2834,215302.0157469308
2835,212294.7345623017
2836,195710.45918871873
2837,170358.60286284186
2838,151216.10176631116
2839,181020.53538605032
2840,200072.25520601473
2841,195132.91929905207
2842,223227.2369084564
2843,143649.29540188095
2844,175554.3476169569
2845,125561.5436326055
2846,202633.78980950228
2847,208941.31432303076
2848,203335.64784708747
2849,194736.34819932858
2850,268566.65443673544
2851,198307.23793083796
2852,229997.53418786664
2853,233306.08305531708
2854,142130.46811600713
2855,201837.00939873268
2856,195731.7821123388
2857,190035.17549381737
2858,200805.02564959961
2859,117388.53579594962
2860,132101.62582411358
2861,119102.73224763338
2862,192274.152559813
2863,126032.20850050874
2864,243649.55855519872
2865,131432.0869687163
2866,137665.39343352083
2867,107918.88796652727
2868,101965.37716904323
2869,99216.79249585961
2870,112038.96366373975
2871,90432.91632135157
2872,59370.9879218998
2873,97521.48244304238
2874,146609.97193285436
2875,107498.24648419926
2876,164231.2664267771
2877,146869.4283308482
2878,180636.52289469802
2879,144272.87395655687
2880,107865.43225397922
2881,139488.37722290997
2882,181053.16584494614
2883,194865.67257327645
2884,182917.85607680236
2885,186101.11754736793
2886,240298.12372933337
2887,91928.85167718881
2888,143347.25328812713
2889,66423.6619887639
2890,87622.36753948098
2891,137442.76370762393
2892,38239.526893866394
2893,63943.61075048019
2894,54984.81218653008
2895,324844.95355721895
2896,286731.589159348
2897,203211.17293479835
2898,133190.63254392237
2899,198590.990905434
2900,163186.04698156618
2901,198871.92277571355
2902,182830.59586945735
2903,327300.86995864194
2904,341195.13065907423
2905,79530.32260921877
2906,188051.07346561944
2907,106095.35620616343
2908,126102.70666711236
2909,137416.6989808753
2910,79212.26468064402
2911,81162.52988100682
2912,158895.28996864622
2913,78317.12960840517
2914,79197.04648926298
2915,84687.54959878787
2916,80734.26934375658
2917,169613.05022873436
2918,110683.68740552713
2919,226770.9758305404
