,0
2736,141582.3465226707
2737,121123.43774050775
2738,135645.4311174665
2739,152958.49332383537
2740,135463.24260768705
2741,139277.31520138014
2742,154190.03662167536
2743,164087.3876573561
2744,166025.05257466063
2745,145634.75274242344
2746,133191.09881795818
2747,146777.65711212592
2748,125041.20263484125
2749,134660.871416421
2750,127312.97923542943
2751,139459.82656607736
2752,159964.92097620803
2753,154663.77991748528
2754,223187.55227967966
2755,142229.0043190785
2756,96991.14956934968
2757,69317.8791123171
2758,112507.28313326479
2759,160860.22096138838
2760,132210.66836880692
2761,143294.58691689352
2762,134839.100997214
2763,181212.35080494545
2764,146606.15638558936
2765,260902.4691829763
2766,89529.2932787205
2767,89413.91473338392
2768,124361.77998145515
2769,129413.35907179018
2770,136963.01951484155
2771,103904.59580106704
2772,107945.01809845123
2773,183561.88895031856
2774,140770.40267920395
2775,115114.86829148461
2776,141070.86710785923
2777,153569.31407854034
2778,115298.24622340429
2779,122620.2919087751
2780,92562.03458901384
2781,94597.81810625964
2782,103620.64129094427
2783,114457.38573470514
2784,127409.62419999235
2785,138857.32758522977
2786,73580.29113336181
2787,126425.3349127309
2788,80218.91992162826
2789,169640.18922891858
2790,102806.62195142581
2791,101455.13093717674
2792,61673.636905037376
2793,99051.55188985045
2794,93259.22355940903
2795,119520.82124722839
2796,99103.89612547497
2797,193002.02710587534
2798,110130.61518699133
2799,112952.28592410313
2800,72265.59702054797
2801,89166.81418418809
2802,119037.69328463163
2803,158727.75271277945
2804,125358.09407187752
2805,89515.09386749245
2806,81928.30021722394
2807,207813.08695832884
2808,149958.70094234214
2809,125978.56064342806
2810,127430.79285208845
2811,160598.39056999097
2812,172782.22235534902
2813,161876.69203395006
2814,165769.25173163455
2815,90868.90957716123
2816,225381.56125306457
2817,169415.6174459412
2818,131093.27370253424
2819,189926.17455785055
2820,138420.71414062587
2821,105099.579497149
2822,177424.51206892423
2823,334279.44035522646
2824,178135.2685861027
2825,145216.24322280003
2826,134594.52656654466
2827,135500.08677711536
2828,208446.0599371216
2829,225103.47665591055
2830,241677.1366012656
2831,172976.05379673658
2832,246733.14703003786
2833,281419.80012647697
2834,215302.01574693804
2835,212294.73456231036
2836,195710.45918872324
2837,170358.6028628467
2838,151216.10176631116
2839,181020.53538605451
2840,200072.25520602043
2841,195132.9192990545
2842,223227.23690846234
2843,143649.29540187918
2844,175554.34761695593
2845,125561.54363260328
2846,202633.78980950662
2847,208941.31432303335
2848,203335.64784709289
2849,194736.34819932963
2850,268566.6544367459
2851,198307.2379308404
2852,229997.53418787319
2853,233306.08305532206
2854,142130.46811600865
2855,201837.00939873807
2856,195731.78211234472
2857,190035.17549381906
2858,200805.02564960674
2859,117388.5357959467
2860,132101.62582411524
2861,119102.73224763318
2862,192274.15255981573
2863,126032.20850050807
2864,243649.55855520564
2865,131432.08696871583
2866,137665.3934335196
2867,107918.88796652343
2868,101965.37716903907
2869,99216.79249585344
2870,112038.96366374053
2871,90432.91632134658
2872,59370.987921893895
2873,97521.48244303718
2874,146609.97193284836
2875,107498.2464841941
2876,164231.26642677098
2877,146869.42833083906
2878,180636.5228946897
2879,144272.8739565543
2880,107865.43225397385
2881,139488.37722290328
2882,181053.165844941
2883,194865.67257327263
2884,182917.85607679814
2885,186101.11754736296
2886,240298.12372933252
2887,91928.85167718309
2888,143347.2532881218
2889,66423.66198875976
2890,87622.36753947554
2891,137442.7637076188
2892,38239.526893864015
2893,63943.61075047746
2894,54984.81218652715
2895,324844.9535572443
2896,286731.5891593653
2897,203211.17293480592
2898,133190.6325439221
2899,198590.99090544108
2900,163186.04698156618
2901,198871.92277572415
2902,182830.5958694632
2903,327300.8699586698
2904,341195.13065910636
2905,79530.32260921481
2906,188051.07346562078
2907,106095.35620615853
2908,126102.70666711147
2909,137416.69898087607
2910,79212.26468064009
2911,81162.52988100177
2912,158895.28996864904
2913,78317.12960840044
2914,79197.04648925805
2915,84687.5495987823
2916,80734.26934375183
2917,169613.05022873555
2918,110683.68740552537
2919,226770.97583054402
